None,indicator_id,region_id,date,value
3755,ZSFH,99984,2021-05-31,419573.973921878
3756,ZSFH,99984,2021-04-30,411175.979111402
3757,ZSFH,99984,2021-03-31,403688.88594066
3758,ZSFH,99984,2021-02-28,397758.579133074
3759,ZSFH,99984,2021-01-31,391652.89947393
3760,ZSFH,99984,2020-12-31,385585.876209254
3761,ZSFH,99984,2020-11-30,378558.793907039
3762,ZSFH,99984,2020-10-31,371333.21498305
3763,ZSFH,99984,2020-09-30,364910.286271803
3764,ZSFH,99984,2020-08-31,359766.947869543
3765,ZSFH,99984,2020-07-31,356824.651771126
3766,ZSFH,99984,2020-06-30,354847.995019763
3767,ZSFH,99984,2020-05-31,352153.682774834
3768,ZSFH,99984,2020-04-30,347999.280658516
3769,ZSFH,99984,2020-03-31,343498.966942887
3770,ZSFH,99984,2020-02-29,340190.12294654
3771,ZSFH,99984,2020-01-31,337864.298803303
3772,ZSFH,99984,2019-12-31,335767.597234138
3773,ZSFH,99984,2019-11-30,333121.643441539
3774,ZSFH,99984,2019-10-31,330619.552703599
3775,ZSFH,99984,2019-09-30,328136.579365071
3776,ZSFH,99984,2019-08-31,325918.705666747
3777,ZSFH,99984,2019-07-31,323323.422462867
3778,ZSFH,99984,2019-06-30,321191.069648054
3779,ZSFH,99984,2019-05-31,319043.077336982
3780,ZSFH,99984,2019-04-30,317117.24280166
3781,ZSFH,99984,2019-03-31,315264.765661871
3782,ZSFH,99984,2019-02-28,313546.759317363
3783,ZSFH,99984,2019-01-31,311389.547457504
3784,ZSFH,99984,2018-12-31,308723.216171049
3785,ZSFH,99984,2018-11-30,306187.171129799
3786,ZSFH,99984,2018-10-31,304465.153430722
3787,ZSFH,99984,2018-09-30,303171.261882743
3788,ZSFH,99984,2018-08-31,301151.476813199
3789,ZSFH,99984,2018-07-31,299306.11261797
3790,ZSFH,99984,2018-06-30,296837.038167424
3791,ZSFH,99984,2018-05-31,294882.66269463
3792,ZSFH,99984,2018-04-30,292253.391837935
3793,ZSFH,99984,2018-03-31,289633.156666449
3794,ZSFH,99984,2018-02-28,286970.905799995
3795,ZSFH,99984,2018-01-31,284402.813068908
3796,ZSFH,99984,2017-12-31,281870.32261328
3797,ZSFH,99984,2017-11-30,279643.298816846
3798,ZSFH,99984,2017-10-31,277575.961822127
3799,ZSFH,99984,2017-09-30,275800.920991378
3800,ZSFH,99984,2017-08-31,273277.710257093
3801,ZSFH,99984,2017-07-31,271004.39389172
3802,ZSFH,99984,2017-06-30,268843.082623419
3803,ZSFH,99984,2017-05-31,267094.803585964
3804,ZSFH,99984,2017-04-30,265205.959466464
3805,ZSFH,99984,2017-03-31,263214.036823911
3806,ZSFH,99984,2017-02-28,261392.818095267
3807,ZSFH,99984,2017-01-31,259204.856699704
3808,ZSFH,99984,2016-12-31,256671.839617517
3809,ZSFH,99984,2016-11-30,253588.331466201
3810,ZSFH,99984,2016-10-31,250716.273172705
3811,ZSFH,99984,2016-09-30,248455.625514508
3812,ZSFH,99984,2016-08-31,246556.699851861
